ofi_00,ofi_01,ofi_02,ofi_03,ofi_04,ofi_05,ofi_06,ofi_07,ofi_08,ofi_09,integrated_ofi
0,0,400,15,137,10,110,100,55,1,102.27616376138131
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,-200,-30,-200,-44,-154,-400,-1,-110.7384089240263
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,-15,-137,-10,-110,-100,-55,-1,-50,-56.5000299325023
0,0,400,15,137,10,110,100,55,1,102.27616376138131
0,0,-200,-25,0,0,0,0,0,0,-32.383276022304806
0,0,0,0,200,44,154,400,1,600,125.7162174732551
0,0,0,0,-30,-200,-44,-154,-400,-1,-77.72699317283586
0,0,-15,-137,-10,-110,-100,-55,-1,-50,-56.5000299325023
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,-200,25,30,200,44,154,400,1,600,118.45082698440797
0,0,0,-27,0,0,0,0,0,0,-4.456541126410709
0,0,0,0,0,28,110,100,55,1,26.581894343094376
0,0,400,15,110,10,28,110,100,55,99.72810166140081
0,0,0,200,44,154,400,1,600,5,141.40589811194596
0,0,0,0,0,0,-110,-100,-55,-1,-23.303405267099706
0,0,0,-29,-200,-44,-154,-400,-1,-600,-130.50287275717773
0,0,0,0,30,110,10,110,100,55,39.86742783799043
0,0,-15,-30,-110,-10,-110,-100,-55,-1,-46.650048932714874
0,0,200,15,30,110,10,110,100,55,70.60013307273572
0,0,-15,-30,-110,-10,-110,-100,-55,-1,-46.650048932714874
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,400,15,30,110,10,110,100,55,98.85698212614172
0,0,0,0,-110,-10,-110,-100,-55,-1,-39.57907289103086
0,0,0,0,29,110,10,110,100,55,39.73011166827935
1,500,10,400,15,29,110,10,110,100,139.02071849391828
0,0,0,-15,-29,-110,-10,-110,-100,-55,-42.20596784961863
0,0,0,400,0,0,0,0,0,0,66.02283150238087
0,0,0,0,-110,-10,-110,-100,-55,-1,-39.57907289103086
0,0,0,0,28,110,10,110,100,55,39.592795498568265
0,0,0,400,15,28,110,10,110,100,98.08902183699733
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,-28,0,0,0,0,0,0,0,-3.9559588674768404
0,0,0,200,44,154,400,1,600,5,141.40589811194596
0,200,0,0,0,0,0,0,0,0,15.749208983201443
-200,200,0,0,0,0,0,0,0,0,10.000638848041472
0,0,-28,-53,-200,-44,-154,-400,-1,-600,-138.42020151479738
-200,-1,-150,-28,-53,-200,-44,-154,-400,-1,-112.52681625148783
0,0,0,0,28,0,0,0,0,0,3.8448527519102336
0,0,0,0,0,-110,-10,-110,-100,-55,-35.74794274665803
0,0,0,0,0,29,110,10,110,100,30.123536684521504
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,25,200,44,154,400,1,600,129.8426444421539
0,0,0,0,0,-110,-10,-110,-100,-55,-35.74794274665803
0,0,0,0,27,15,110,10,110,100,32.19182872872332
0,0,-28,0,0,0,0,0,0,0,-3.9559588674768404
1,178,25,200,44,154,400,1,600,5,158.9835430893468
0,-200,-178,-25,-200,-44,-154,-400,-1,-600,-170.7404490828867
0,0,28,0,0,0,0,0,0,0,3.9559588674768404
0,0,0,0,-28,-200,-44,-154,-400,-1,-77.4523608334137
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,0,-15,-110,-10,-110,-100,-55,-37.80768529232423
0,0,0,0,26,15,110,10,110,100,32.05451255901224
100,1,500,10,200,26,15,110,10,110,125.75877322784908
-1,-500,-10,-200,-26,-15,-110,-10,-110,-100,-105.88053607155238
0,0,0,-26,-15,-110,-10,-110,-100,-55,-42.099169339978985
0,0,0,400,26,15,110,10,110,100,98.0773440613931
0,0,0,0,-15,-110,-10,-110,-100,-55,-37.80768529232423
0,0,0,0,0,30,110,10,110,100,30.240625580092743
0,0,0,0,0,-110,-10,-110,-100,-55,-35.74794274665803
0,0,0,0,0,28,110,10,110,100,30.00644778895027
-500,-10,-400,-15,-28,-110,-10,-110,-100,-55,-113.74123557377956
1,500,10,400,15,28,110,10,110,100,138.90362959834707
200,150,25,28,200,44,154,400,1,600,151.43039868265856
150,25,28,200,44,154,400,1,600,5,151.64193570369295
0,-200,-25,-28,-200,-44,-154,-400,-1,-600,-149.61913079329895
-200,25,28,200,44,154,400,1,600,5,141.58193796716301
-200,-150,-25,-28,-200,-44,-154,-400,-1,-600,-151.43039868265856
150,25,28,200,44,154,400,1,600,5,151.64193570369295
0,-200,-25,-28,-200,-44,-154,-400,-1,-600,-149.61913079329895
0,0,0,400,0,0,0,0,0,0,66.02283150238087
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,0,0,0,-110,-10,-110,-100,-55,-35.74794274665803
0,0,0,0,-29,-200,-44,-154,-400,-1,-77.58967700312478
0,0,0,29,200,44,154,400,1,600,130.50287275717773
0,0,0,0,0,29,110,10,110,100,30.123536684521504
100,0,0,0,0,0,0,0,0,0,2.874285067579986
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
-500,-10,-400,-15,-29,-110,-10,-110,-100,-55,-113.87855174349065
0,0,-15,-29,-110,-10,-110,-100,-55,-1,-46.484991853958924
0,0,200,15,29,110,10,110,100,55,70.46281690302463
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,200,0,0,0,0,0,0,0,0,15.749208983201443
-400,25,29,200,44,154,400,1,600,5,135.97465207727006
0,0,-26,-29,-200,-44,-154,-400,-1,-600,-134.1762631341205
0,0,0,200,44,154,400,1,600,5,141.40589811194596
0,0,-15,-29,-110,-10,-110,-100,-55,-1,-46.484991853958924
0,0,200,15,29,110,10,110,100,55,70.46281690302463
-200,-150,-25,-26,-200,-44,-154,-400,-1,-600,-151.10028452514666
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,-29,-26,-200,-44,-154,-400,-1,-81.96438377791415
0,0,0,0,200,44,154,400,1,600,125.7162174732551
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,-15,-29,-110,-10,-110,-100,-55,-1,-46.484991853958924
0,0,400,15,29,110,10,110,100,55,98.71966595643063
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,-15,-29,-110,-10,-110,-100,-55,-1,-46.484991853958924
0,0,400,15,29,110,10,110,100,55,98.71966595643063
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
0,0,0,0,0,28,0,0,0,0,3.2784890759946745
0,0,0,0,-138,-10,-110,-100,-55,-1,-43.42392564294109
0,0,0,200,44,154,400,1,600,5,141.40589811194596
0,0,0,-27,-200,-44,-154,-400,-1,-600,-130.17275859966583
0,0,0,200,44,154,400,1,600,5,141.40589811194596
0,0,0,-27,-200,-44,-154,-400,-1,-600,-130.17275859966583
1,500,10,400,15,138,10,110,100,55,147.9236136320495
0,0,0,0,0,27,138,10,110,100,32.37002747304035
0,0,0,0,0,0,-28,0,0,0,-2.4806685796613244
0,0,0,0,0,-110,-10,-110,-100,-55,-35.74794274665803
0,0,0,0,0,30,110,10,110,100,30.240625580092743
150,25,27,200,44,154,400,1,600,5,151.50065145842592
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
0,0,0,400,0,0,0,0,0,0,66.02283150238087
0,0,200,44,154,400,1,600,5,63,162.80672426134657
0,0,-27,-200,-44,-154,-400,-1,-600,-5,-145.22057273415575
-200,-150,-25,-27,-200,-44,-154,-400,-1,-600,-151.2653416039026
0,0,0,0,0,-110,-10,-110,-100,-55,-35.74794274665803
0,0,0,200,44,154,400,1,600,5,141.40589811194596
0,0,0,-27,-200,-44,-154,-400,-1,-600,-130.17275859966583
0,0,0,0,30,15,110,10,110,100,32.60377723785656
0,0,200,10,0,0,0,0,0,0,29.907419840965527
0,0,0,0,-15,-110,-10,-110,-100,-55,-37.80768529232423
0,0,0,0,28,15,110,10,110,100,32.3291448984344
0,200,-10,-28,-15,-110,-10,-110,-100,-55,-28.09291696695975
0,0,27,0,0,0,0,0,0,0,3.8146746222098105
0,0,0,-15,-110,-10,-110,-100,-55,-1,-42.05492907237014
0,18,700,37,15,110,10,110,100,55,144.2311977017036
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,400,37,15,110,10,110,100,99.58782192821498
0,0,0,0,-27,0,0,0,0,0,-3.7075365821991535
0,0,200,-10,-15,-110,-10,-110,-100,-55,-11.20140702647775
0,0,0,26,0,0,0,0,0,0,4.291484047654757
150,25,27,200,44,154,400,1,600,5,151.50065145842592
0,0,0,0,0,0,0,0,0,0,0.0
0,0,-200,-27,-200,-44,-154,-400,-1,-600,-158.4296076530718
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,200,36,15,110,10,110,100,66.43909000731347
0,0,0,-36,-15,-110,-10,-110,-100,-55,-43.74974012753851
0,0,0,400,36,15,110,10,110,100,99.45050575850391
0,0,0,0,-26,0,0,0,0,0,-3.570220412488074
0,0,0,0,0,28,15,110,10,110,23.283992543205073
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,0,0,-15,-110,-10,-110,-100,-28.48429214652417
0,0,0,0,0,29,15,110,10,110,23.401081438776316
0,0,0,-10,-29,-15,-110,-10,-110,-100,-34.11703185570501
0,0,0,200,10,29,15,110,10,110,57.785658887077545
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-400,0,0,0,0,0,0,0,-56.51369810681201
0,0,0,200,44,154,400,1,600,5,141.40589811194596
0,0,0,-30,-200,-44,-154,-400,-1,-600,-130.66792983593365
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,400,-10,-29,-15,-110,-10,-110,-100,22.396666251107003
0,0,400,500,10,29,15,110,10,110,163.8164806206752
0,0,-500,-10,-29,-15,-110,-10,-110,-100,-104.75915448922
0,0,0,200,10,29,15,110,10,110,57.785658887077545
0,0,0,0,0,0,0,0,-50,-1,-4.108016318223916
-3,-150,-25,-400,-30,-200,-44,-154,-400,-50,-162.70736911799975
0,0,0,30,200,44,154,400,50,1,91.50375997173546
0,0,0,-400,0,0,0,0,0,0,-66.02283150238087
0,0,0,0,0,-15,-110,-10,-110,-100,-28.48429214652417
0,0,0,0,27,0,0,0,0,0,3.7075365821991535
0,0,0,-200,-30,-200,-44,-154,-400,-50,-114.26571194570506
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,5,0,0,0,0,0,0,0,0.70642122633515
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,-200,-150,-25,0,0,0,0,0,0,-41.06827274215475
0,0,0,0,0,0,0,0,0,1,0.07198577595262783
0,150,25,30,200,44,154,400,1,50,106.4197659310652
0,0,0,-200,-30,-200,-44,-154,-400,-1,-110.7384089240263
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,0,0,0,0,0,0,0,0,0.0
150,25,400,30,200,44,154,400,1,50,153.86952989307053
100,1,18,505,200,37,15,110,10,110,140.65099884462055
100,0,0,0,0,0,0,0,0,0,2.874285067579986
0,13,1,18,505,200,37,15,110,10,111.13255168338338
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
-13,-1,-18,-505,-200,-37,-15,-110,-10,-110,-138.15037083582595
-1,-18,-505,-200,-37,-15,-110,-10,-110,-100,-139.37112169603864
1200,1,18,505,200,37,15,110,10,110,172.26813458800038
0,0,0,0,-37,-15,-110,-10,-110,-100,-33.56499042583412
0,0,0,0,0,400,15,110,10,110,66.84106169570575
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,0,0,0,0,0,0,0,0.0
50,0,0,0,0,0,0,0,0,0,1.437142533789993
281,1230,201,62,659,437,401,65,710,15,385.02348630765556
0,100,1200,1,18,505,37,400,15,110,287.7748188192928
0,0,100,1200,1,18,505,37,400,15,295.8976278514885
0,0,100,0,0,0,0,0,0,0,14.128424526703002
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,32,0,0,0,0,0,0,0,0,2.519873437312231
0,0,100,0,0,0,0,0,0,0,14.128424526703002
0,0,0,32,1200,1,18,505,37,400,249.23783362050926
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
0,0,0,0,0,0,0,0,0,0,0.0
30,200,44,154,400,1,50,600,5,63,166.9366335967289
0,0,0,0,100,0,0,0,0,0,13.731616971107977
100,256,32,300,32,1300,1,18,505,37,278.82548560236717
0,0,0,0,0,100,0,0,0,0,11.708889557123838
0,0,0,-100,0,0,0,0,0,0,-16.505707875595217
0,0,0,-100,0,0,0,0,0,0,-16.505707875595217
-256,-32,-100,-32,-1400,-1,-18,-505,-37,-400,-300.7075352997452
0,0,-32,-1400,-1,-18,-505,-37,-400,-15,-319.30171492452087
0,0,0,-100,0,0,0,0,0,0,-16.505707875595217
0,0,0,-100,0,0,0,0,0,0,-16.505707875595217
-32,-32,-1200,-1,-18,-505,-37,-400,-15,-110,-283.33985898662996
326,32,32,1200,1,18,505,37,400,15,298.18034193095343
200,44,154,400,1,50,600,5,63,1,161.75264555178256
-28,-200,-44,-154,-400,-1,-50,-600,-5,-63,-166.8791478953773
0,0,-1200,-1,-18,-505,-37,-400,-15,-110,-279.9002143276921
0,0,0,0,0,400,0,-15,-110,-10,35.879487947646794
-200,-28,-200,-44,-154,-400,-1,-50,-600,-5,-164.85911006333092
0,-1200,-1,-18,-905,-37,-15,-110,-10,-110,-246.2164917539562
0,0,0,0,400,505,37,15,110,10,128.29045676616545
28,200,44,154,400,1,50,600,5,63,166.8791478953773
0,-200,-200,-44,-154,-400,-1,-50,-600,-5,-172.6548596537242
0,0,0,0,0,27,0,0,0,0,3.161400180423436
0,0,0,0,0,0,-27,0,0,0,-2.3920732732448484
0,0,200,1,18,0,0,0,0,0,30.893597186961394
0,0,0,0,0,-27,0,0,0,0,-3.161400180423436
0,0,0,0,0,28,505,10,15,110,58.05299355266907
0,0,0,0,0,0,0,0,0,0,0.0
0,0,-1,-18,-28,-505,-10,-15,-110,-10,-77.92908002327309
0,0,0,400,0,0,0,0,0,0,66.02283150238087
200,200,44,154,400,1,50,600,5,63,171.82291821161488
0,0,-29,-44,-154,-400,-1,-50,-600,-5,-132.7460447298606
0,0,200,1,18,28,505,10,15,110,88.94659073963047
0,0,0,0,0,0,0,0,0,0,0.0
-250,0,0,0,0,0,0,0,0,0,-7.185712668949965
0,0,-1,-18,-28,-505,-10,-15,-110,-10,-77.92908002327309
0,0,0,0,0,200,505,10,15,110,78.19228359092207
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
0,0,0,0,-200,-505,-10,-15,-110,-10,-98.43514955070465
0,0,0,0,0,0,0,26,15,110,11.481283086567888
0,0,0,0,200,0,0,0,0,0,27.463233942215954
200,0,0,0,0,0,0,0,0,0,5.748570135159972
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
0,0,0,0,-200,0,0,0,0,0,-27.463233942215954
0,0,0,400,-505,-10,-26,-15,-110,-10,-17.752271405103727
0,0,0,0,0,0,-15,-110,-10,-110,-20.005503467210403
0,0,0,0,29,0,0,0,0,0,3.982168921621313
0,100,1200,1,418,534,10,15,110,10,309.3464084100786
200,29,44,154,400,1,50,600,5,63,158.35734453097763
-400,-200,-29,-44,-154,-400,-1,-50,-600,-5,-159.99239398338202
0,0,0,200,1,18,534,10,15,110,92.60010040393601
200,29,44,154,400,1,50,600,5,63,158.35734453097763
0,0,0,0,0,0,0,0,0,0,0.0
-100,-1200,-200,-1,-18,-534,-10,-15,-110,-10,-202.63062973380462
-1200,-200,-1,-18,-534,-10,-15,-110,-10,-110,-147.85616850567482
-100,-200,-29,-44,-154,-400,-1,-50,-600,-5,-151.36953878064205
0,-100,-200,-29,-44,-154,-400,-1,-50,-600,-147.74779191651425
0,0,-100,-200,-29,-44,-154,-400,-1,-50,-109.7828159566086
-33,-100,0,0,0,0,0,0,0,0,-8.823118563902117
-100,-133,-200,-133,-200,-29,-44,-154,-400,-1,-144.60549045039426
0,-1,-18,-534,-10,-15,-110,-10,-110,-100,-120.61979635903596
0,0,0,-100,0,0,0,0,0,0,-16.505707875595217
0,0,-100,0,0,0,0,0,0,0,-14.128424526703002
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,0,100,0,0,0,0,0,0,0,14.128424526703002
0,0,0,100,0,0,0,0,0,0,16.505707875595217
0,0,0,100,0,0,0,0,0,0,16.505707875595217
33,200,33,200,29,44,154,400,1,50,117.01449457922043
0,100,0,0,0,0,0,0,0,0,7.874604491600722
0,33,200,29,44,154,400,1,50,600,142.47180690714177
0,0,0,400,534,10,15,110,10,110,160.52605855102024
0,0,0,0,-29,0,0,0,0,0,-3.982168921621313
0,0,-400,-200,-29,-44,-154,-400,-1,-50,-152.1680895367176
0,400,200,29,44,154,400,1,50,600,171.37160539131642
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
200,200,29,44,154,400,1,50,600,5,154.24382384822204
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,200,-505,-10,-15,-110,-10,-110,-100,-84.95442956198481
0,0,0,0,29,10,15,110,10,110,25.158561344544097
0,0,-18,0,0,0,0,0,0,0,-2.54311641480654
0,0,0,0,-10,-15,-110,-10,-110,-100,-29.857453843634964
0,0,0,30,0,0,0,0,0,0,4.951712362678566
-5,-400,-200,-29,-44,-154,-400,-1,-50,-600,-171.5153196446954
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,0,44,154,400,1,50,600,5,128.64880161711676
0,0,-26,0,0,0,0,0,0,0,-3.6733903769427805
0,0,-535,-10,-15,-110,-10,-110,-100,-55,-115.04532729774479
0,0,200,535,10,15,110,10,110,100,146.4198400314754
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
100,1200,1,200,535,10,15,110,10,110,225.16278218159655
-1200,-1,-200,-535,-10,-15,-110,-10,-110,-100,-180.99000688735123
0,0,26,0,0,0,0,0,0,0,3.6733903769427805
0,0,-29,-200,-44,-154,-400,-1,-50,-600,-143.9383419515192
0,29,200,44,154,400,1,50,600,5,159.18928597308695
0,-200,-29,-200,-44,-154,-400,-1,-50,-600,-159.68755093472066
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,0,-30,0,0,0,0,0,0,-4.951712362678566
0,0,0,0,29,10,15,110,10,110,25.158561344544097
0,0,200,44,154,400,1,50,600,5,156.90565067052276
100,1200,1,200,505,29,10,15,110,10,215.10450598392063
-1200,-1,-200,-505,-29,-10,-15,-110,-10,-110,-171.3394020255818
0,0,-505,-29,-10,-15,-110,-10,-110,-100,-105.99265298740772
200,200,44,154,400,1,50,600,5,63,171.82291821161488
0,0,200,505,29,10,15,110,10,110,136.76923516970595
200,44,154,400,1,50,600,5,63,1,161.75264555178256
-400,-200,-44,-154,-400,-1,-50,-600,-5,-63,-177.57148834677483
200,0,0,0,0,0,0,0,0,0,5.748570135159972
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,0,-10,-15,-110,-10,-110,-100,-29.857453843634964
0,0,0,0,30,10,15,110,10,110,25.29587751425518
0,-28,0,0,0,0,0,0,0,0,-2.204889257648202
0,0,0,0,-10,-15,-110,-10,-110,-100,-29.857453843634964
0,0,0,0,27,10,15,110,10,110,24.883929005121942
228,44,154,400,1,50,600,5,63,1,162.55744537070495
-200,-228,-44,-154,-400,-1,-50,-600,-5,-63,-174.02780746926308
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,0,-10,-15,-110,-10,-110,-100,-29.857453843634964
0,0,0,26,0,0,0,0,0,0,4.291484047654757
228,44,154,400,1,50,600,5,63,1,162.55744537070495
-200,-228,-44,-154,-400,-1,-50,-600,-5,-63,-174.02780746926308
-20,-200,-228,-44,-154,-400,-1,-50,-600,-5,-177.18567553471703
0,0,0,0,0,0,0,0,0,0,0.0
200,228,44,154,400,1,50,600,5,63,174.02780746926308
100,1200,1,200,531,10,15,110,10,110,224.61351750275225
0,100,1200,1,200,531,10,15,110,10,279.0602167263495
0,-1200,-1,-200,-531,-10,-15,-110,-10,-110,-221.73923243517228
-1200,-1,-200,-531,-10,-15,-110,-10,-110,-100,-180.32977857232743
0,200,-531,-10,-15,-110,-10,-110,-100,-55,-98.73098133347523
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,200,531,10,15,110,10,110,100,145.7596117164516
0,0,200,0,0,0,0,0,0,0,28.256849053406004
100,1200,1,200,531,10,15,110,10,110,224.61351750275225
228,44,154,400,1,50,600,5,63,1,162.55744537070495
-1200,-1,-200,-531,-10,-15,-110,-10,-110,-100,-180.32977857232743
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,400,-531,-10,-15,-110,-10,-110,-100,-55,-82.98177235027379
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,-26,0,0,0,0,0,0,0,-3.6733903769427805
0,0,26,505,10,15,110,10,110,100,116.88466899233359
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,0,400,505,10,15,110,10,110,156.54388962939893
0,0,-400,-505,-10,-15,-110,-10,-110,-100,-169.72497672220283
0,200,-505,-10,-15,-110,-10,-110,-100,-55,-95.05759095653245
0,0,26,0,0,0,0,0,0,0,3.6733903769427805
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,-26,0,0,0,0,0,0,0,-3.6733903769427805
0,0,29,505,10,15,110,10,110,100,117.30852172813468
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
200,-200,0,0,0,0,0,0,0,0,-10.000638848041472
-200,-228,-44,-154,-400,-1,-50,-600,-5,-63,-174.02780746926308
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
200,0,0,0,0,0,0,0,0,0,5.748570135159972
228,44,154,400,1,50,600,5,63,1,162.55744537070495
0,-200,-44,-154,-400,-1,-50,-600,-5,-63,-166.0743480764549
200,1200,1,29,505,10,15,110,10,110,195.69282169057632
0,0,0,-505,-10,-15,-110,-10,-110,-100,-113.21127861539081
0,0,0,26,505,10,15,110,10,110,94.81254217467283
28,0,0,0,0,0,0,0,0,0,0.8047998189223962
0,0,-26,-44,-154,-400,-1,-50,-600,-5,-132.32219199405952
-200,26,44,154,400,1,50,600,5,63,146.62396612590967
0,44,154,400,1,50,600,5,63,1,156.00407541662258
0,-26,-44,-154,-400,-1,-50,-600,-5,-63,-152.37253626106965
-200,-200,-26,-44,-154,-400,-1,-50,-600,-5,-153.81997111242094
0,0,44,154,400,1,50,600,5,63,150.32513909325345
0,0,-29,-44,-154,-400,-1,-50,-600,-5,-132.7460447298606
-1200,-1,-26,-505,-10,-15,-110,-10,-110,-100,-151.45483584820943
0,200,1,26,505,10,15,110,10,110,110.7030354031413
200,-1,-26,-505,-10,-15,-110,-10,-110,-100,-111.21484490208962
200,1200,1,26,505,10,15,110,10,110,195.19765045430847
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
100,200,1200,1,26,505,10,15,110,10,262.8717814709501
0,100,200,1200,1,26,505,10,15,110,292.15607998338703
200,29,44,154,400,1,50,600,5,63,158.35734453097763
-100,-200,-1200,-1,-26,-505,-10,-15,-110,-10,-262.8717814709501
-200,-1200,-1,-26,-505,-10,-15,-110,-10,-110,-195.19765045430847
200,0,0,0,0,0,0,0,0,0,5.748570135159972
0,0,0,-200,-154,-400,-1,-50,-600,-5,-154.39770590304528
0,0,0,154,400,1,50,600,5,63,144.10863230150414
0,0,0,-505,-10,-15,-110,-10,-110,-100,-113.21127861539081
0,0,28,1,505,10,15,110,10,110,94.64207407325085
0,44,154,400,1,50,600,5,63,1,156.00407541662258
28,400,1200,28,1,505,10,15,110,10,277.5751420891277
0,0,0,-30,-400,-1,-50,-600,-5,-63,-123.64155453576606
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-1200,-28,-1,-505,-10,-15,-110,-10,-110,-189.1373279724595
0,0,0,200,1,505,10,15,110,10,104.1206475293902
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,200,1200,28,0,0,0,0,0,0,189.9119015088041
0,0,0,0,0,0,0,0,0,0,0.0
5,28,200,1200,28,1,505,10,15,110,287.4103931957317
-28,-200,-1200,-28,-1,-505,-10,-15,-110,-10,-261.82593310592625
0,0,0,-1,-505,-10,-15,-110,-10,-110,-90.68611520577402
-200,-1200,-1,-505,-10,-15,-110,-10,-110,-100,-213.5963868950265
0,29,0,0,0,0,0,0,0,0,2.283635302564209
0,0,0,0,0,0,0,0,0,0,0.0
5,200,1229,1,505,10,15,110,10,110,280.21737587553434
-200,-1229,-1,-505,-10,-15,-110,-10,-110,-100,-215.8800221975907
0,0,0,0,0,0,0,0,0,0,0.0
5,200,1229,1,505,10,15,110,10,110,280.21737587553434
-200,-1229,-1,-505,-10,-15,-110,-10,-110,-100,-215.8800221975907
200,0,0,0,0,0,0,0,0,0,5.748570135159972
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,-400,-30,-400,-1,-50,-600,-5,-170.38191661006184
29,400,1229,1,505,10,15,110,10,110,296.656413274955
0,0,0,0,400,1,50,600,5,63,118.6898421730875
0,0,0,0,-28,-400,-1,-50,-600,-5,-104.08445276825881
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
200,29,0,0,0,0,0,0,0,0,8.032205437724182
0,-1229,-1,-505,-10,-15,-110,-10,-110,-100,-210.13145206243072
0,-29,0,0,0,0,0,0,0,0,-2.283635302564209
0,29,1200,1,505,10,15,110,10,110,262.5108448287742
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
100,200,29,1200,1,505,10,15,110,10,291.89846344886763
-200,-29,-1200,-1,-505,-10,-15,-110,-10,-110,-268.25941496393426
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
50,0,0,0,0,0,0,0,0,0,1.437142533789993
0,0,0,28,400,1,50,600,5,63,123.31144037825416
0,0,0,-200,-28,-400,-1,-50,-600,-5,-137.09586851944923
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
200,0,0,0,0,0,0,0,0,0,5.748570135159972
0,29,29,1200,1,505,10,15,110,10,275.55860470065045
0,0,-1200,-1,-505,-10,-15,-110,-10,-110,-260.22720952621
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0.0
56,0,0,0,0,0,0,0,0,0,1.6095996378447923
-29,-1200,-1,-505,-10,-15,-110,-10,-110,-100,-208.68135942946472
0,400,1200,1,505,10,15,110,10,110,291.7256274926129
